"","Z","Y","C"
"7088",18,9,0
"7089",19,9,0
"7090",52,9,1
"7091",52,9,1
"7092",52,9,1
"7093",38,9,0
"7094",52,9,1
"7095",47,9,0
"7096",52,9,1
"7097",52,9,1
"7098",53,10,0
"7099",53,10,1
"7100",26,9,0
"7101",39,9,0
"7102",51,10,0
"7103",52,9,0
"7104",53,10,1
"7105",32,9,0
"7106",16,9,0
"7107",52,9,1
"7108",52,9,1
"7109",26,9,0
"7110",52,9,1
"7111",53,10,1
"7112",27,9,0
"7113",52,9,1
"7114",52,9,1
"7115",15,9,0
"7116",52,9,1
"7117",52,9,1
"7118",52,9,1
"7119",49,9,0
"7120",52,9,1
"7121",52,9,1
"7122",52,9,1
"7123",52,9,1
"7124",52,9,1
"7125",52,9,1
"7126",52,9,0
"7127",32,9,0
"7128",52,9,1
"7129",52,9,1
"7130",52,9,1
"7131",10,9,0
"7132",49,9,0
"7133",45,9,0
"7134",20,9,0
"7135",52,9,1
"7136",52,9,1
"7137",46,9,0
"7138",21,9,0
"7139",15,9,0
"7140",52,9,1
"7141",50,9,0
"7142",52,9,1
"7143",43,9,0
"7144",52,9,1
"7145",51,9,0
"7146",52,9,1
"7147",52,9,1
"7148",31,9,0
"7149",21,9,0
"7150",52,9,1
"7151",52,9,1
"7152",12,9,0
"7153",22,9,0
"7154",52,9,1
"7155",49,9,0
"7156",47,9,0
"7157",52,9,1
"7158",10,9,0
"7159",20,9,0
"7160",52,9,1
"7161",11,9,0
"7162",52,9,1
"7163",21,9,0
"7164",30,9,0
"7165",26,9,0
"7166",52,9,1
"7167",40,9,0
"7168",31,9,0
"7169",30,9,0
"7170",33,9,0
"7171",35,9,0
"7172",52,9,1
"7173",48,9,0
"7174",52,9,1
"7175",40,9,0
"7176",38,9,0
"7177",52,9,1
"7178",35,9,0
"7179",13,9,0
"7180",52,9,1
"7181",52,9,1
"7182",52,9,1
"7183",52,9,1
"7184",49,9,0
"7185",52,9,1
"7186",52,9,1
"7187",52,9,1
"7188",53,10,0
"7189",45,9,0
"7190",52,9,1
"7191",52,9,1
"7192",23,9,0
"7193",53,10,0
"7194",52,9,1
"7195",18,9,0
"7196",52,9,1
"7197",40,9,0
"7198",52,9,1
"7199",42,9,0
"7200",38,9,0
"7201",52,9,1
"7202",33,9,0
"7203",52,9,0
"7204",34,9,0
"7205",52,9,1
"7206",26,9,0
"7207",38,9,0
"7208",41,9,0
"7209",52,9,1
"7210",52,9,1
"7211",52,9,1
"7212",36,9,0
"7213",52,9,1
"7214",52,9,1
"7215",52,9,1
"7216",52,9,1
"7217",52,9,1
"7218",33,9,0
"7219",31,9,0
"7220",52,9,1
"7221",33,9,0
"7222",36,9,0
"7223",52,9,1
"7224",49,9,0
"7225",43,9,0
"7226",52,9,1
"7227",40,9,0
"7228",41,9,0
"7229",15,9,0
"7230",52,9,1
"7231",52,9,1
"7232",52,9,1
"7233",16,9,0
"7234",49,9,0
"7235",24,9,0
"7236",32,9,0
"7237",51,9,0
"7238",43,9,0
"7239",49,9,0
"7240",41,9,0
"7241",50,9,0
"7242",52,9,0
"7243",52,9,1
"7244",31,9,0
"7245",46,9,0
"7246",52,9,1
"7247",52,9,1
"7248",19,9,0
"7249",52,9,1
"7250",45,9,0
"7251",39,9,0
"7252",11,9,0
"7253",52,9,0
"7254",52,9,1
"7255",52,9,1
"7256",47,9,0
"7257",52,9,1
"7258",23,9,0
"7259",52,9,1
"7260",52,9,1
"7261",12,9,0
"7262",52,9,1
"7263",45,9,0
"7264",52,9,1
"7265",52,9,0
"7266",52,9,0
"7267",33,9,0
"7268",51,9,0
"7269",52,9,1
"7270",52,9,1
"7271",52,9,1
"7272",52,9,1
"7273",45,9,0
"7274",13,9,0
"7275",52,9,1
"7276",52,9,1
"7277",52,9,1
"7278",52,9,1
"7279",44,9,0
"7280",52,9,1
"7281",27,9,0
"7282",52,9,1
"7283",51,8,1
"7284",52,9,1
"7285",51,8,1
"7286",11,9,0
"7287",52,9,1
"7288",10,9,0
"7289",52,9,1
"7290",52,9,1
"7291",52,9,1
"7292",39,9,0
"7293",21,9,0
"7294",52,9,0
"7295",23,9,0
"7296",52,9,1
"7297",44,9,0
"7298",41,9,0
"7299",52,9,1
"7300",52,9,1
"7301",52,9,1
"7302",51,8,1
"7303",51,8,1
"7304",25,9,0
"7305",16,8,0
"7306",38,8,0
"7307",51,8,1
"7308",53,10,1
"7309",51,8,1
"7310",51,8,1
"7311",51,8,1
"7312",31,13,0
"7313",51,8,1
"7314",52,9,1
"7315",24,8,0
"7316",25,8,0
"7317",32,8,0
"7318",10,8,0
"7319",33,8,0
"7320",37,8,0
"7321",51,8,1
"7322",51,8,1
"7323",51,8,1
"7324",41,8,0
"7325",43,8,0
"7326",51,8,1
"7327",51,8,1
"7328",51,8,1
"7329",13,8,0
"7330",51,8,1
"7331",51,8,1
"7332",28,8,0
"7333",38,8,0
"7334",44,8,0
"7335",51,8,1
"7336",51,8,1
"7337",30,8,0
"7338",51,8,0
"7339",44,8,0
"7340",23,8,0
"7341",51,8,1
"7342",27,8,0
"7343",12,8,0
"7344",51,8,1
"7345",45,8,0
"7346",10,8,0
"7347",51,8,1
"7348",24,8,0
"7349",51,8,1
"7350",34,8,0
"7351",51,8,1
"7352",17,8,0
"7353",10,8,0
"7354",52,9,1
"7355",34,8,0
"7356",51,8,1
"7357",33,8,0
"7358",51,8,1
"7359",16,8,0
"7360",37,8,0
"7361",18,9,0
"7362",46,8,0
"7363",51,8,1
"7364",51,8,1
"7365",51,8,1
"7366",22,9,0
"7367",51,8,1
"7368",36,8,0
"7369",9,8,0
"7370",51,8,1
"7371",51,8,1
"7372",9,8,0
"7373",51,8,1
"7374",36,8,0
"7375",51,8,1
"7376",51,8,1
"7377",41,8,0
"7378",19,8,0
"7379",51,8,1
"7380",43,8,0
"7381",38,8,0
"7382",17,8,0
"7383",23,8,0
"7384",51,8,1
"7385",51,8,1
"7386",37,8,0
"7387",29,8,0
"7388",22,8,0
"7389",50,8,0
"7390",18,8,0
"7391",51,8,0
"7392",51,8,1
"7393",41,8,0
"7394",51,8,1
"7395",43,8,0
"7396",34,8,0
"7397",51,8,1
"7398",44,8,0
"7399",51,8,1
"7400",24,8,0
"7401",13,8,0
"7402",51,8,1
"7403",42,8,0
"7404",36,8,0
"7405",38,8,0
"7406",51,8,1
"7407",16,8,0
"7408",51,8,1
"7409",51,8,1
"7410",41,8,0
"7411",35,8,0
"7412",51,8,1
"7413",51,8,1
"7414",51,8,1
"7415",51,8,1
"7416",51,8,1
"7417",44,8,0
"7418",50,8,0
"7419",51,8,1
"7420",51,8,1
"7421",51,8,1
"7422",37,8,0
"7423",26,8,0
"7424",15,8,0
"7425",51,8,1
"7426",47,8,0
"7427",51,8,1
"7428",51,8,1
"7429",51,8,1
"7430",51,8,0
"7431",44,8,0
"7432",50,8,0
"7433",11,8,0
"7434",49,8,0
"7435",51,8,1
"7436",32,10,0
"7437",48,8,0
"7438",11,8,0
"7439",49,8,0
"7440",22,8,0
"7441",12,8,0
"7442",51,8,1
"7443",51,8,1
"7444",51,8,1
"7445",22,8,0
"7446",40,8,0
"7447",51,8,1
"7448",51,8,1
"7449",51,8,1
"7450",33,8,0
"7451",14,8,0
"7452",9,8,0
"7453",51,8,1
"7454",51,8,1
"7455",51,8,1
"7456",51,8,0
"7457",51,8,1
"7458",52,9,1
"7459",22,8,0
"7460",44,8,0
"7461",12,8,0
"7462",51,8,1
"7463",50,8,0
"7464",20,8,0
"7465",48,8,0
"7466",51,8,1
"7467",22,8,0
"7468",50,8,0
"7469",51,8,1
"7470",42,8,0
"7471",51,8,1
"7472",25,8,0
"7473",51,8,1
"7474",44,8,0
"7475",51,8,0
"7476",13,8,0
"7477",46,8,0
"7478",50,7,1
"7479",30,7,0
"7480",50,7,1
"7481",49,7,0
"7482",50,7,1
"7483",51,8,1
"7484",50,7,1
"7485",50,7,1
"7486",36,7,0
"7487",9,7,0
"7488",37,7,0
"7489",40,7,0
"7490",11,8,0
"7491",43,7,0
"7492",26,7,0
"7493",44,8,0
"7494",27,7,0
"7495",34,7,0
"7496",50,7,1
"7497",21,7,0
"7498",47,7,0
"7499",50,7,1
"7500",23,8,0
"7501",14,7,0
"7502",50,7,1
"7503",51,8,1
"7504",50,7,1
"7505",14,7,0
"7506",50,7,1
"7507",16,8,0
"7508",23,7,0
"7509",48,8,0
"7510",37,8,0
"7511",50,7,1
"7512",51,8,1
"7513",50,7,1
"7514",51,8,1
"7515",40,7,0
"7516",9,8,0
"7517",24,8,0
"7518",50,7,1
"7519",51,8,1
"7520",51,8,1
"7521",9,8,0
"7522",18,8,0
"7523",30,7,0
"7524",51,8,1
"7525",23,8,0
"7526",41,8,0
"7527",51,8,1
"7528",51,8,1
"7529",51,8,1
"7530",51,8,1
"7531",51,8,1
"7532",51,8,1
"7533",51,8,1
"7534",51,8,1
"7535",51,8,1
"7536",51,8,1
"7537",37,8,0
"7538",51,8,1
"7539",45,8,0
"7540",10,8,0
"7541",45,8,0
"7542",18,8,0
"7543",47,8,0
"7544",21,8,0
"7545",51,8,1
"7546",24,8,0
"7547",9,8,0
"7548",49,8,0
"7549",29,8,0
"7550",51,8,0
"7551",51,8,1
"7552",43,8,0
"7553",51,8,0
"7554",44,8,0
"7555",44,8,0
"7556",26,8,0
"7557",14,8,0
"7558",18,8,0
"7559",49,8,0
"7560",18,8,0
"7561",51,8,1
"7562",51,8,1
"7563",40,8,0
"7564",14,8,0
"7565",51,8,1
"7566",51,8,1
"7567",21,8,0
"7568",27,8,0
"7569",51,8,1
"7570",44,8,0
"7571",29,8,0
"7572",46,5,0
"7573",48,5,1
"7574",49,6,1
"7575",18,5,0
"7576",48,5,1
"7577",48,5,1
"7578",42,5,0
"7579",30,5,0
"7580",48,5,1
"7581",48,5,1
"7582",48,5,1
"7583",23,5,0
"7584",30,5,0
"7585",29,5,0
"7586",19,5,0
"7587",28,5,0
"7588",48,5,1
"7589",9,5,0
"7590",48,5,1
"7591",48,5,1
"7592",47,5,0
"7593",48,5,1
"7594",10,5,0
"7595",49,6,1
"7596",48,5,1
"7597",17,5,0
"7598",6,5,0
"7599",41,5,0
"7600",23,5,0
"7601",23,5,0
"7602",16,5,0
"7603",48,5,1
"7604",48,5,1
"7605",9,5,0
"7606",8,5,0
"7607",48,5,1
"7608",48,5,1
"7609",7,5,0
"7610",33,5,0
"7611",48,5,1
"7612",33,5,0
"7613",41,5,0
"7614",38,5,0
"7615",48,5,1
"7616",48,5,1
"7617",35,5,0
"7618",32,5,0
"7619",41,5,0
"7620",32,5,0
"7621",48,5,1
"7622",24,5,0
"7623",49,6,1
"7624",41,5,0
"7625",21,5,0
"7626",48,5,1
"7627",9,5,0
"7628",48,5,0
"7629",48,5,1
"7630",48,5,1
"7631",12,5,0
"7632",6,5,0
"7633",46,5,0
"7634",48,5,1
"7635",20,5,0
"7636",41,5,0
"7637",48,5,1
"7638",48,5,1
"7639",39,5,0
"7640",48,5,0
"7641",48,5,1
"7642",48,5,1
"7643",48,5,1
"7644",48,5,1
"7645",48,5,1
"7646",48,5,1
"7647",17,5,0
"7648",48,5,1
"7649",43,5,0
"7650",33,5,0
"7651",41,5,0
"7652",32,5,0
"7653",48,5,0
"7654",48,5,1
"7655",48,5,1
"7656",48,5,1
"7657",48,5,1
"7658",48,5,1
"7659",50,7,1
"7660",48,5,1
"7661",7,5,0
"7662",43,5,0
"7663",48,5,1
"7664",48,5,1
"7665",35,5,0
"7666",41,5,0
"7667",48,5,1
"7668",23,5,0
"7669",48,5,1
"7670",48,5,1
"7671",48,5,1
"7672",48,5,1
"7673",46,5,0
"7674",16,5,0
"7675",43,5,0
"7676",30,5,0
"7677",48,5,1
"7678",16,5,0
"7679",48,5,0
"7680",42,5,0
"7681",29,5,0
"7682",48,5,1
"7683",43,5,0
"7684",31,5,0
"7685",7,5,0
"7686",17,5,0
"7687",45,5,0
"7688",48,5,1
"7689",11,5,0
"7690",48,5,1
"7691",35,5,0
"7692",48,5,1
"7693",23,5,0
"7694",48,5,1
"7695",48,5,1
"7696",9,5,0
"7697",16,5,0
"7698",14,5,0
"7699",42,5,0
"7700",35,5,0
"7701",48,5,1
"7702",48,5,1
"7703",30,5,0
"7704",48,5,1
"7705",48,5,1
"7706",48,5,1
"7707",48,5,1
"7708",48,5,1
"7709",48,5,1
"7710",48,5,1
"7711",48,5,1
"7712",31,5,0
"7713",41,5,0
"7714",31,5,0
"7715",48,5,0
"7716",36,5,0
"7717",48,5,1
"7718",34,5,0
"7719",8,5,0
"7720",18,5,0
"7721",48,5,1
"7722",48,5,1
"7723",48,5,1
"7724",48,5,1
"7725",48,5,1
"7726",24,5,0
"7727",40,5,0
"7728",27,5,0
"7729",48,5,1
"7730",48,5,1
"7731",38,5,0
"7732",42,5,0
"7733",28,5,0
"7734",8,5,0
"7735",48,5,1
"7736",48,5,1
"7737",14,5,0
"7738",48,5,1
"7739",48,5,1
"7740",48,5,1
"7741",45,5,0
"7742",48,5,1
"7743",38,5,0
"7744",10,5,0
"7745",48,5,1
"7746",41,5,0
"7747",47,5,0
"7748",12,5,0
"7749",48,5,1
"7750",20,5,0
"7751",48,5,1
"7752",48,5,1
"7753",48,5,1
"7754",48,5,1
"7755",23,4,0
"7756",47,4,1
"7757",27,7,0
"7758",47,4,1
"7759",42,4,0
"7760",47,4,1
"7761",47,4,1
"7762",31,4,0
"7763",8,4,0
